,HOURLY_KWH,AVG_CURRENT,AVG_V_LN,power_proxy,hour,weekday,day_of_month,month,week_of_year,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,kwh_lag_1,kwh_lag_2,kwh_lag_24,kwh_lag_168,kwh_roll_3h_mean,kwh_roll_24h_mean,kwh_roll_24h_std,kwh_roll_24h_min,kwh_roll_24h_max,kwh_roll_168h_mean,kwh_roll_168h_std,kwh_ratio_to_24h_avg,kwh_ratio_to_168h_avg,HOURLY_KWH_capped
2025-11-03 00:00:00,0.13900000000103319,0.5493636363636364,239.9539090909091,131.82195205785123,0,0,3,11,45,0.0,1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.15200000000004366,0.15399999999863212,1.5400000000008731,0.15099999999983993,0.1483333333332363,0.8444166666666509,0.6007331692020697,0.13900000000103319,1.452000000001135,1.1421666666666668,0.4438930208642937,0.16461048304417572,0.12169841964332136,0.14550000000053842
2025-11-03 01:00:00,0.15099999999983993,0.551,240.03366666666668,132.25855033333335,1,0,3,11,45,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.13900000000103319,0.15200000000004366,1.367999999998574,0.1639999999988504,0.14733333333363893,0.7937083333333703,0.6059567698144717,0.13900000000103319,1.452000000001135,1.1420892857142917,0.4440656588226063,0.1902459674572298,0.1322137154028946,0.15099999999983993
2025-11-03 02:00:00,0.15300000000024738,0.5514166666666668,239.98008333333334,132.3290176180556,2,0,3,11,45,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.15099999999983993,0.13900000000103319,1.4510000000009313,0.16300000000046566,0.14766666666704018,0.7396250000000085,0.6026570740586291,0.13900000000103319,1.452000000001135,1.1420297619047666,0.44419833496483874,0.20686130557909757,0.13397187282859374,0.15300000000024738
2025-11-03 03:00:00,0.15099999999983993,0.5514166666666668,240.02433333333332,132.35341780555558,3,0,3,11,45,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.15300000000024738,0.15099999999983993,1.407999999999447,0.1499999999996362,0.1516666666666424,0.6872500000000249,0.5966360954842491,0.13900000000103319,1.452000000001135,1.1420357142857203,0.44418496838812843,0.21971594075502904,0.13221991737304342,0.15099999999983993
2025-11-03 04:00:00,0.13799999999901047,0.5492727272727274,239.94745454545455,131.7965927603306,4,0,3,11,45,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.15099999999983993,0.15300000000024738,1.3829999999998108,0.16500000000087311,0.14733333333303258,0.6353749999999915,0.5875682985277096,0.13799999999901047,1.452000000001135,1.1418749999999949,0.4445453330580534,0.21719422829790913,0.12085375294603888,0.14550000000053842
2025-11-03 05:00:00,0.15200000000004366,0.5508333333333334,240.01266666666666,132.20697722222224,5,0,3,11,45,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.13799999999901047,0.15099999999983993,1.452000000001135,0.1640000000006694,0.14699999999963134,0.5812083333332794,0.568629089711864,0.13799999999901047,1.3849999999983993,1.1418035714285626,0.4447043323610552,0.26152367362773093,0.13312260592009165,0.15200000000004366
2025-11-03 06:00:00,0.2360000000007858,0.9209999999999999,238.93716666666668,220.0611305,6,0,3,11,45,1.0,6.123233995736766e-17,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.15200000000004366,0.13799999999901047,1.0540000000000873,0.15199999999822467,0.17533333333327997,0.5471249999999751,0.5635506468114349,0.13799999999901047,1.3849999999983993,1.1423035714285779,0.443630716566989,0.43134488216753825,0.20659989104800813,0.2360000000007858
2025-11-03 07:00:00,1.1000000000003638,4.526545454545455,232.60600000000002,1052.9016320000003,7,0,3,11,45,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.2360000000007858,0.15200000000004366,1.293999999999869,0.5710000000017317,0.49600000000039773,0.5390416666666624,0.5536768386582014,0.13799999999901047,1.3849999999983993,1.1454523809523791,0.44142330776815153,2.0406547904687304,0.9603184366052302,1.1000000000003638
2025-11-03 08:00:00,1.456000000000131,5.629666666666666,229.571,1292.4082063333333,8,0,3,11,45,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.1000000000003638,0.2360000000007858,1.297999999998865,0.841999999998734,0.9306666666670935,0.5456250000000485,0.5639376170016709,0.13799999999901047,1.456000000000131,1.1491071428571493,0.44143763552332843,2.6684945365506803,1.267069604415059,1.456000000000131
2025-11-03 09:00:00,1.4599999999991269,5.389916666666667,229.3204166666667,1236.0179357986112,9,0,3,11,45,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.456000000000131,1.1000000000003638,1.2990000000008877,1.0510000000012951,1.3386666666665406,0.5523333333333085,0.5741540973781016,0.13799999999901047,1.4599999999991269,1.1515416666666602,0.4420207659543801,2.6433265359191127,1.2678644415541718,1.4599999999991269
2025-11-03 10:00:00,1.162000000000262,4.544636363636363,229.2540909090909,1041.8764780578513,10,0,3,11,45,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.4599999999991269,1.456000000000131,1.3760000000002037,0.625,1.3593333333331732,0.5434166666666442,0.5623466296545998,0.13799999999901047,1.4599999999991269,1.1547380952380903,0.44012791061429657,2.138318408247634,1.006287918017251,1.162000000000262
2025-11-03 11:00:00,1.0470000000004802,3.8945833333333333,230.33466666666666,897.0575538888888,11,0,3,11,45,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.162000000000262,1.4599999999991269,1.2449999999989814,0.8659999999999854,1.2229999999999563,0.5351666666667066,0.5529808288732646,0.13799999999901047,1.4599999999991269,1.1558154761904742,0.4396381424375797,1.9563962197524425,0.9058531536523439,1.0470000000004802
2025-11-03 12:00:00,1.3369999999995343,4.484916666666667,230.66,1034.4908783333333,12,0,3,11,45,1.2246467991473532e-16,-1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.0470000000004802,1.162000000000262,1.3659999999999854,1.1449999999986176,1.182000000000092,0.5339583333333545,0.5511149551957938,0.13799999999901047,1.4599999999991269,1.1569583333333369,0.4398593590438744,2.503936005113026,1.155615380315468,1.3369999999995343
2025-11-03 13:00:00,1.3019999999996799,5.0360000000000005,229.10436363636364,1153.7695752727275,13,0,3,11,45,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.3369999999995343,1.0470000000004802,1.3450000000011642,1.0310000000008586,1.2286666666665649,0.532166666666626,0.5484269731945309,0.13799999999901047,1.4599999999991269,1.158571428571425,0.43989158396793293,2.4465973443202658,1.1237968105326896,1.3019999999996799
2025-11-03 14:00:00,1.3719999999993888,5.080666666666667,230.05166666666665,1168.8158344444444,14,0,3,11,45,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.3019999999996799,1.3369999999995343,1.3849999999983993,1.118000000000393,1.3369999999995343,0.5316250000000006,0.5475537545577487,0.13799999999901047,1.4599999999991269,1.1600833333333238,0.44018770379330535,2.580761663273405,1.1826726390288869,1.3719999999993888
2025-11-03 15:00:00,1.2920000000012806,4.3933333333333335,230.3356666666667,1011.9413622222224,15,0,3,11,45,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.3719999999993888,1.3019999999996799,0.15500000000065484,1.1880000000001019,1.3220000000001164,0.5790000000000267,0.5625333226844351,0.13799999999901047,1.4599999999991269,1.1607023809523784,0.4403003134024407,2.2314296521097905,1.113118149911109,1.2920000000012806
2025-11-03 16:00:00,1.220999999999549,4.851727272727273,229.88463636363633,1115.3375598264463,16,0,3,11,45,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.2920000000012806,1.3719999999993888,0.1710000000002765,1.2860000000000582,1.2950000000000728,0.6227499999999964,0.570200898997303,0.13799999999901047,1.4599999999991269,1.1603154761904708,0.44021810244819687,1.960655221749232,1.0522991141247198,1.220999999999549
2025-11-03 17:00:00,1.4249999999992724,5.299666666666666,229.86633333333336,1218.2149445555556,17,0,3,11,45,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.220999999999549,1.2920000000012806,0.17000000000007276,1.4279999999998836,1.3126666666667006,0.6750416666666297,0.5842484938244422,0.13799999999901047,1.4599999999991269,1.16029761904761,0.44020723970248005,2.1109776764718333,1.2281321175482682,1.4249999999992724
2025-11-03 18:00:00,1.4920000000001892,5.21775,229.73850000000002,1198.718058375,18,0,3,11,45,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.4249999999992724,1.220999999999549,0.15300000000024738,1.6739999999990687,1.3793333333330036,0.7308333333332939,0.5960432335257325,0.13799999999901047,1.4920000000001892,1.1592142857142833,0.43915816504581057,2.0415023377394736,1.2870775760007782,1.4920000000001892
2025-11-03 19:00:00,1.1779999999998836,4.710545454545454,231.01509090909093,1088.2070864132231,19,0,3,11,45,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.4920000000001892,1.4249999999992724,0.15499999999883585,1.3400000000001455,1.3649999999997817,0.7734583333333376,0.5896174868480116,0.13799999999901047,1.4920000000001892,1.158249999999996,0.43893662671895955,1.5230277135878858,1.0170507083524105,1.1779999999998836
2025-11-03 20:00:00,1.327000000001135,5.0263333333333335,230.95275,1160.84550575,20,0,3,11,45,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.1779999999998836,1.4920000000001892,0.15300000000024738,1.3539999999993597,1.332333333333736,0.8223750000000413,0.584582111054679,0.13799999999901047,1.4920000000001892,1.1580892857142924,0.438869462544333,1.6136171289058392,1.1458519394993991,1.327000000001135
2025-11-03 21:00:00,1.5159999999996217,5.548666666666667,229.95941666666667,1275.9681499444443,21,0,3,11,45,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.327000000001135,1.1779999999998836,0.1400000000012369,1.3780000000006112,1.3403333333335468,0.8797083333333072,0.5822192534243028,0.13799999999901047,1.5159999999996217,1.158910714285715,0.43941234341920576,1.7232964827772657,1.3081238038343543,1.5159999999996217
2025-11-03 22:00:00,1.3250000000007276,5.151727272727272,230.60772727272726,1188.0281178925618,22,0,3,11,45,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.5159999999996217,1.327000000001135,0.15399999999863212,1.3240000000005239,1.389333333333828,0.9285000000000613,0.5676427229071843,0.13799999999901047,1.5159999999996217,1.1589166666666686,0.43941459991531184,1.4270313117601814,1.1433081383699608,1.3250000000007276
2025-11-03 23:00:00,1.286999999998443,4.369083333333333,231.27833333333334,1010.4743115277778,23,0,3,11,45,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.3250000000007276,1.5159999999996217,0.15200000000004366,1.0049999999991996,1.3759999999995973,0.9757916666666612,0.547043991487943,0.13799999999901047,1.5159999999996217,1.1605952380952356,0.43936173409882817,1.3189277230324716,1.108912779271679,1.286999999998443
2025-11-04 00:00:00,1.379000000000815,5.025454545454545,230.73218181818183,1159.5340919008265,0,1,4,11,45,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.286999999998443,1.3250000000007276,0.13900000000103319,0.17699999999967986,1.3303333333333285,1.0274583333333187,0.5225857099800377,0.13799999999901047,1.5159999999996217,1.167750000000004,0.4329892580708626,1.3421455772142494,1.1809024355370368,1.379000000000815
2025-11-04 01:00:00,1.4470000000001164,5.668,230.82375000000002,1308.309015,1,1,4,11,45,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.379000000000815,1.286999999998443,0.15099999999983993,0.1720000000004802,1.3709999999997915,1.0814583333333303,0.49427399364833247,0.13799999999901047,1.5159999999996217,1.1753392857142877,0.42655769952283473,1.3380068537021155,1.231132819650382,1.4470000000001164
2025-11-04 02:00:00,1.4840000000003783,5.60625,230.85366666666667,1294.22336875,2,1,4,11,45,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.4470000000001164,1.379000000000815,0.15300000000024738,0.1570000000010623,1.4366666666671033,1.136916666666669,0.45898024175213037,0.13799999999901047,1.5159999999996217,1.1832380952380932,0.4198208234586631,1.3052836133255987,1.2541843875618104,1.4840000000003783
2025-11-04 03:00:00,1.268000000000029,4.753909090909091,230.71399999999997,1096.7933819999998,3,1,4,11,45,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.4840000000003783,1.4470000000001164,0.15099999999983993,0.17299999999886495,1.3996666666668414,1.1834583333333437,0.4085185301705944,0.13799999999901047,1.5159999999996217,1.1897559523809573,0.41247853868354056,1.0714352105606937,1.0657638919129582,1.268000000000029
2025-11-04 04:00:00,1.4719999999997526,5.024916666666667,230.84966666666665,1160.0003375277777,4,1,4,11,45,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.268000000000029,1.4840000000003783,0.13799999999901047,0.1720000000004802,1.4080000000000534,1.239041666666708,0.3460670303462063,0.15200000000004366,1.5159999999996217,1.197494047619048,0.4054044479669659,1.188013972077128,1.2292326410255279,1.4719999999997526
2025-11-04 05:00:00,1.4539999999997235,5.676583333333333,231.02416666666667,1311.4279340972223,5,1,4,11,45,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.4719999999997526,1.268000000000029,0.15200000000004366,0.1569999999992433,1.3979999999998352,1.2932916666666945,0.25946843305787237,0.2360000000007858,1.5159999999996217,1.2052142857142891,0.39774865145564386,1.1242621546345213,1.2064234641182703,1.4539999999997235
2025-11-04 06:00:00,1.2800000000006548,4.555090909090909,232.51090909090908,1059.1083282644627,6,1,4,11,45,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.4539999999997235,1.4719999999997526,0.2360000000007858,0.17300000000068394,1.4020000000000437,1.336791666666689,0.12943790828580043,1.0470000000004802,1.5159999999996217,1.2118035714285746,0.3896328574183126,0.957515725450793,1.0562759294526227,1.2800000000006548
2025-11-04 07:00:00,1.4589999999989232,5.349916666666666,230.57658333333333,1233.5655061180555,7,1,4,11,45,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.2800000000006548,1.4539999999997235,1.1000000000003638,1.2289999999993597,1.397666666666434,1.3517499999999625,0.1213762565419003,1.0470000000004802,1.5159999999996217,1.2131726190476197,0.3900974390333498,1.0793407957522974,1.2026308329588349,1.4589999999989232
2025-11-04 08:00:00,1.4400000000005093,5.162166666666667,229.879,1186.6737111666666,8,1,4,11,45,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.4589999999989232,1.2800000000006548,1.456000000000131,1.654000000000451,1.393000000000029,1.3510833333333114,0.12082143369673148,1.0470000000004802,1.5159999999996217,1.2118988095238106,0.3889972005483775,1.065810597068971,1.1882170363293694,1.4400000000005093
2025-11-04 09:00:00,1.2369999999991705,4.6466666666666665,229.58966666666666,1066.826651111111,9,1,4,11,45,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.4400000000005093,1.4589999999989232,1.4599999999991269,1.5020000000004075,1.378666666666201,1.3417916666666467,0.12065580912385597,1.0470000000004802,1.5159999999996217,1.210321428571422,0.3883505472662415,0.9219009991105349,1.0220417062412344,1.2369999999991705
2025-11-04 10:00:00,1.3840000000000146,4.472727272727273,229.37172727272727,1025.9171801652892,10,1,4,11,45,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.2369999999991705,1.4400000000005093,1.162000000000262,1.5499999999992724,1.3536666666665649,1.3510416666666363,0.11463229652140762,1.0470000000004802,1.5159999999996217,1.2093333333333314,0.38769173609390023,1.0243939989065574,1.1444312477139766,1.3840000000000146
2025-11-04 11:00:00,1.129000000000815,3.8779166666666662,230.69908333333333,894.6318202430555,11,1,4,11,45,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.3840000000000146,1.2369999999991705,1.0470000000004802,1.6080000000001746,1.25,1.3544583333333169,0.10607912517113514,1.129000000000815,1.5159999999996217,1.2064821428571446,0.3865017986992398,0.8335429290611127,0.9357776829995011,1.129000000000815
2025-11-04 12:00:00,1.3829999999998108,5.499333333333333,230.56883333333334,1267.9748707777778,12,1,4,11,45,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.129000000000815,1.3840000000000146,1.3369999999995343,1.418999999999869,1.29866666666688,1.3563749999999952,0.10616550348585714,1.129000000000815,1.5159999999996217,1.2062678571428587,0.38639323262462416,1.0196287755016424,1.146510574164663,1.3829999999998108
2025-11-04 13:00:00,1.3559999999997672,4.430363636363636,229.6289090909091,1017.3395686942149,13,1,4,11,45,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.3829999999998108,1.129000000000815,1.3019999999996799,1.5360000000000582,1.2893333333334642,1.3586249999999989,0.1055333503848311,1.129000000000815,1.5159999999996217,1.2051964285714283,0.38572242290544867,0.9980671649149717,1.1251268612538377,1.3559999999997672
2025-11-04 14:00:00,1.4060000000008586,4.607833333333333,230.35183333333336,1061.4228560277777,14,1,4,11,45,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.3559999999997672,1.3829999999998108,1.3719999999993888,1.5969999999997526,1.3816666666668123,1.3600416666667268,0.10594809195251768,1.129000000000815,1.5159999999996217,1.2040595238095302,0.3848411555415411,1.0337910967504915,1.1677153865591503,1.4060000000008586
2025-11-04 15:00:00,1.3429999999989377,5.436181818181819,230.2478181818182,1251.6690028760331,15,1,4,11,45,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.4060000000008586,1.3559999999997672,1.2920000000012806,1.5720000000001164,1.3683333333331877,1.362166666666629,0.10503153425704335,1.129000000000815,1.5159999999996217,1.202696428571428,0.3839346058172235,0.9859285555392776,1.1166565821913848,1.3429999999989377
2025-11-04 16:00:00,1.3590000000003783,4.951833333333334,229.78241666666668,1137.8442302638891,16,1,4,11,45,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.3429999999989377,1.4060000000008586,1.220999999999549,1.3430000000007567,1.3693333333333915,1.3679166666666636,0.10065348075641942,1.129000000000815,1.5159999999996217,1.2027916666666638,0.383971600343347,0.9934808454605198,1.1298705401709979,1.3590000000003783
2025-11-04 17:00:00,1.0820000000003347,3.924166666666667,230.04658333333336,902.7411340972224,17,1,4,11,45,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.3590000000003783,1.3429999999989377,1.4249999999992724,1.3879999999990105,1.2613333333332168,1.3536250000000412,0.11545818460065053,1.0820000000003347,1.5159999999996217,1.200970238095243,0.38381352173702743,0.7993345281490617,0.9009374793324791,1.0820000000003347
2025-11-04 18:00:00,1.3400000000001455,4.628181818181819,229.7879090909091,1063.500222892562,18,1,4,11,45,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.0820000000003347,1.3590000000003783,1.4920000000001892,1.5730000000003201,1.2603333333336195,1.347291666666706,0.11164364082294824,1.0820000000003347,1.5159999999996217,1.1995833333333372,0.3828809858185298,0.994587169627663,1.1170536016226797,1.3400000000001455
2025-11-04 19:00:00,1.037000000000262,3.96025,231.16600000000003,915.4751515,19,1,4,11,45,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.3400000000001455,1.0820000000003347,1.1779999999998836,0.9870000000009895,1.1530000000002474,1.3414166666667218,0.12396911139341771,1.037000000000262,1.5159999999996217,1.199880952380952,0.3827341568825162,0.7730627274181465,0.8642516857116821,1.037000000000262
2025-11-04 20:00:00,1.2879999999986467,3.98325,231.04241666666667,920.2997061875,20,1,4,11,45,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.037000000000262,1.3400000000001455,1.327000000001135,1.4439999999995052,1.2216666666663514,1.339791666666618,0.12442108697495362,1.037000000000262,1.5159999999996217,1.1989523809523754,0.3823273640320351,0.9613427749258916,1.0742702931247736,1.2879999999986467
2025-11-04 21:00:00,1.3400000000001455,4.862363636363637,229.82054545454545,1117.471063107438,21,1,4,11,45,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.2879999999986467,1.037000000000262,1.5159999999996217,1.543999999999869,1.2216666666663514,1.3324583333333067,0.11863608189548656,1.037000000000262,1.4840000000003783,1.1977380952380914,0.38154807951705283,1.00565920961203,1.1187745355625842,1.3400000000001455
2025-11-04 22:00:00,1.3170000000009168,4.154916666666667,231.01933333333332,959.8660783888889,22,1,4,11,45,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.3400000000001455,1.2879999999986467,1.3250000000007276,1.3130000000001019,1.314999999999903,1.3321249999999811,0.11866918302565155,1.037000000000262,1.4840000000003783,1.1977619047619057,0.38155543994237523,0.9886452182458232,1.0995498314106775,1.3170000000009168
2025-11-04 23:00:00,1.3330000000005384,5.063583333333333,231.2363333333333,1170.8844435277774,23,1,4,11,45,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.3170000000009168,1.3400000000001455,1.286999999998443,1.3699999999989814,1.3300000000005336,1.3340416666667352,0.1182795065369987,1.037000000000262,1.4840000000003783,1.197541666666677,0.38146609480660904,0.9992184158031453,1.1131127408686847,1.3330000000005384
2025-11-05 00:00:00,1.348999999998341,4.998,230.915,1154.11317,0,2,5,11,45,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.3330000000005384,1.3170000000009168,1.379000000000815,1.5320000000010623,1.332999999999932,1.3327916666666322,0.11794176129740826,1.037000000000262,1.4840000000003783,1.196452380952375,0.38076595998289275,1.0121604310535743,1.1274990078798885,1.348999999998341
2025-11-05 01:00:00,1.4970000000012078,4.86625,231.06616666666665,1124.4257335416667,1,2,5,11,45,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.348999999998341,1.3330000000005384,1.4470000000001164,1.3649999999997817,1.393000000000029,1.334875000000011,0.12046154446806683,1.037000000000262,1.4970000000012078,1.1972380952380977,0.3812517240654964,1.1214524794821359,1.2503768094070602,1.4970000000012078
2025-11-05 02:00:00,1.4020000000000437,5.305272727272728,230.99627272727272,1225.498225801653,2,2,5,11,45,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.4970000000012078,1.348999999998341,1.4840000000003783,1.514999999999418,1.4159999999998643,1.3314583333333303,0.11716579823198191,1.037000000000262,1.4970000000012078,1.1965654761904825,0.3807871557217035,1.0529799633385075,1.1716858426985197,1.4020000000000437
2025-11-05 03:00:00,1.4830000000001746,4.86825,231.03291666666667,1124.7259965624999,3,2,5,11,45,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.4020000000000437,1.4970000000012078,1.268000000000029,1.5210000000006403,1.460666666667142,1.3404166666666697,0.12028080068934682,1.037000000000262,1.4970000000012078,1.1963392857142892,0.38060452749745294,1.1063715712491888,1.2396138604617264,1.4830000000001746
2025-11-05 04:00:00,1.4099999999998545,5.144916666666667,230.9595833333333,1188.2678096180555,4,2,5,11,45,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.4830000000001746,1.4020000000000437,1.4719999999997526,1.3469999999997526,1.4316666666666908,1.3378333333333405,0.11797555629891121,1.037000000000262,1.4970000000012078,1.1967142857142898,0.38078485199289125,1.0539421547709173,1.178225110710657,1.4099999999998545
2025-11-05 05:00:00,1.3209999999999127,5.109090909090909,231.2290909090909,1181.3704462809917,5,2,5,11,45,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.4099999999998545,1.4830000000001746,1.4539999999997235,1.4969999999993888,1.4046666666666472,1.3322916666666818,0.11537669087421477,1.037000000000262,1.4970000000012078,1.1956666666666738,0.3801954062139187,0.991523884391691,1.1048220478209008,1.3209999999999127
2025-11-05 06:00:00,1.1559999999990396,4.3012500000000005,232.5665,1000.3266581250001,6,2,5,11,45,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.3209999999999127,1.4099999999998545,1.2800000000006548,1.2850000000016735,1.2956666666662688,1.327124999999948,0.12048355922480893,1.037000000000262,1.4970000000012078,1.1948988095238011,0.38014416804884166,0.8710551974711407,0.9674451286922006,1.1559999999990396
2025-11-05 07:00:00,1.2730000000010477,4.941833333333333,230.58708333333334,1139.5229346527778,7,2,5,11,45,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.1559999999990396,1.3209999999999127,1.4589999999989232,1.0889999999999418,1.25,1.3193750000000364,0.11757913616317019,1.037000000000262,1.4970000000012078,1.1959940476190458,0.38010229472518786,0.9648500503275887,1.0643856782980008,1.2730000000010477
2025-11-05 08:00:00,1.245999999999185,4.335454545454545,229.89772727272728,996.7111466942148,8,2,5,11,45,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.2730000000010477,1.1559999999990396,1.4400000000005093,1.5099999999983993,1.2249999999997574,1.3112916666666479,0.11557737072280046,1.037000000000262,1.4970000000012078,1.194422619047622,0.37934130583373926,0.9502074034826726,1.0431809787826265,1.245999999999185
2025-11-05 09:00:00,1.4570000000003347,5.442833333333334,229.54091666666667,1249.3529525972224,9,2,5,11,45,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.245999999999185,1.2730000000010477,1.2369999999991705,1.4770000000007713,1.3253333333335224,1.320458333333363,0.11812520224661081,1.037000000000262,1.4970000000012078,1.1943035714285717,0.37925522285000557,1.1034039165161482,1.2199568140792922,1.4570000000003347
2025-11-05 10:00:00,1.4349999999994907,4.9310833333333335,229.55541666666667,1131.956889201389,10,2,5,11,45,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.4570000000003347,1.245999999999185,1.3840000000000146,1.518000000000029,1.3793333333330036,1.3225833333333412,0.11976532003905972,1.037000000000262,1.4970000000012078,1.1938095238095208,0.37888490585504037,1.0849969743576393,1.2020332970598382,1.4349999999994907
