Time,Predicted_KWH,Off,machine_type
2026-02-18 23:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-19 00:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-19 00:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-19 00:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-19 00:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-19 01:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-19 01:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-19 01:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-19 01:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-19 02:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-19 02:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-19 02:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-19 02:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-19 03:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-19 03:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-19 03:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-19 03:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-19 04:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-19 04:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-19 04:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-19 04:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-19 05:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-19 05:00:00,0.4040000000004511,1,YWNC3_CUP
2026-02-19 05:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-19 05:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-19 06:00:00,0.5339999999996508,1,YWNC2_CUP
2026-02-19 06:00:00,0.716999999998734,1,YWNC2_CONE
2026-02-19 06:00:00,0.35199999999895226,1,YWNC3_CONE
2026-02-19 06:00:00,0.4040000000004511,1,YWNC3_CUP
