Time,Predicted_KWH,Off,machine_type
2026-02-19 22:00:00,0.7319999999999709,1,YWNC2_CONE
2026-02-19 22:00:00,0.5400000000008731,1,YWNC2_CUP
2026-02-19 22:00:00,0.40200000000004366,1,YWNC3_CUP
2026-02-19 23:00:00,0.5400000000008731,1,YWNC2_CUP
2026-02-19 23:00:00,0.35599999999976717,1,YWNC3_CONE
2026-02-19 23:00:00,0.40200000000004366,1,YWNC3_CUP
2026-02-19 23:00:00,0.7319999999999709,1,YWNC2_CONE
2026-02-20 00:00:00,0.5400000000008731,1,YWNC2_CUP
2026-02-20 00:00:00,0.35599999999976717,1,YWNC3_CONE
2026-02-20 00:00:00,0.40200000000004366,1,YWNC3_CUP
2026-02-20 00:00:00,0.7319999999999709,1,YWNC2_CONE
2026-02-20 01:00:00,0.35599999999976717,1,YWNC3_CONE
2026-02-20 01:00:00,0.7319999999999709,1,YWNC2_CONE
2026-02-20 01:00:00,0.5400000000008731,1,YWNC2_CUP
2026-02-20 01:00:00,0.40200000000004366,1,YWNC3_CUP
2026-02-20 02:00:00,0.40200000000004366,1,YWNC3_CUP
2026-02-20 02:00:00,0.35599999999976717,1,YWNC3_CONE
2026-02-20 02:00:00,0.5400000000008731,1,YWNC2_CUP
2026-02-20 02:00:00,0.7319999999999709,1,YWNC2_CONE
2026-02-20 03:00:00,0.35599999999976717,1,YWNC3_CONE
2026-02-20 03:00:00,0.5400000000008731,1,YWNC2_CUP
2026-02-20 03:00:00,0.7319999999999709,1,YWNC2_CONE
2026-02-20 03:00:00,0.40200000000004366,1,YWNC3_CUP
2026-02-20 04:00:00,0.35599999999976717,1,YWNC3_CONE
2026-02-20 04:00:00,0.40200000000004366,1,YWNC3_CUP
2026-02-20 04:00:00,0.7319999999999709,1,YWNC2_CONE
2026-02-20 04:00:00,0.5400000000008731,1,YWNC2_CUP
2026-02-20 05:00:00,0.35599999999976717,1,YWNC3_CONE
2026-02-20 05:00:00,0.40200000000004366,1,YWNC3_CUP
2026-02-20 05:00:00,0.5400000000008731,1,YWNC2_CUP
2026-02-20 05:00:00,0.7319999999999709,1,YWNC2_CONE
2026-02-20 06:00:00,1.183853268623352,0,YWNC2_CUP
2026-02-20 06:00:00,1.2041056156158447,0,YWNC2_CONE
2026-02-20 06:00:00,0.8469903469085693,0,YWNC3_CONE
2026-02-20 06:00:00,0.6811467409133911,0,YWNC3_CUP
